Date,Country ,Technology,SiteName,Volume,country,date,updatedby,updatetime,Country
2024-11-12,,Gas,Pembroke-1,8007.0,United Kingdom,2024-11-12,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-13,,Gas,Pembroke-1,8368.0,United Kingdom,2024-11-13,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-14,,Gas,Pembroke-1,6756.0,United Kingdom,2024-11-14,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-15,,Gas,Pembroke-1,6358.0,United Kingdom,2024-11-15,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-16,,Gas,Pembroke-1,6160.0,United Kingdom,2024-11-16,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-17,,Gas,Pembroke-1,6708.0,United Kingdom,2024-11-17,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-18,,Gas,Pembroke-1,5357.0,United Kingdom,2024-11-18,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-19,,Gas,Pembroke-1,5682.0,United Kingdom,2024-11-19,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-24,,Gas,Pembroke-1,7839.0,United Kingdom,2024-12-24,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-22,,Gas,Pembroke-1,7886.0,United Kingdom,2024-12-22,petroineos,2025-06-04 17:08:59.939915,GB
2024-09-24,,Gas,Pembroke-1,6399.0,United Kingdom,2024-09-24,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-07,,Gas,Pembroke-1,6300.0,United Kingdom,2024-12-07,petroineos,2025-06-04 17:08:59.939915,GB
2024-09-12,,Gas,Pembroke-1,6920.0,United Kingdom,2024-09-12,petroineos,2025-06-04 17:08:59.939915,GB
2024-10-26,,Gas,Pembroke-1,5734.0,United Kingdom,2024-10-26,petroineos,2025-06-04 17:08:59.939915,GB
2024-10-27,,Gas,Pembroke-1,5388.0,United Kingdom,2024-10-27,petroineos,2025-06-04 17:08:59.939915,GB
2024-10-28,,Gas,Pembroke-1,8185.0,United Kingdom,2024-10-28,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-29,,Gas,Pembroke-1,5053.0,United Kingdom,2024-11-29,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-30,,Gas,Pembroke-1,5275.0,United Kingdom,2024-11-30,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-01,,Gas,Pembroke-1,8642.0,United Kingdom,2024-12-01,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-02,,Gas,Pembroke-1,5057.0,United Kingdom,2024-12-02,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-03,,Gas,Pembroke-1,6453.0,United Kingdom,2024-12-03,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-04,,Gas,Pembroke-1,5851.0,United Kingdom,2024-12-04,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-05,,Gas,Pembroke-1,8269.0,United Kingdom,2024-12-05,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-06,,Gas,Pembroke-1,7339.0,United Kingdom,2024-12-06,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-08,,Gas,Pembroke-1,6569.0,United Kingdom,2024-12-08,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-21,,Gas,Pembroke-1,7790.0,United Kingdom,2024-12-21,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-09,,Gas,Pembroke-1,5171.0,United Kingdom,2024-12-09,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-10,,Gas,Pembroke-1,8798.0,United Kingdom,2024-12-10,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-28,,Gas,Pembroke-1,6829.0,United Kingdom,2024-11-28,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-11,,Gas,Pembroke-1,8058.0,United Kingdom,2024-12-11,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-13,,Gas,Pembroke-1,8440.0,United Kingdom,2024-12-13,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-14,,Gas,Pembroke-1,5077.0,United Kingdom,2024-12-14,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-15,,Gas,Pembroke-1,8741.0,United Kingdom,2024-12-15,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-16,,Gas,Pembroke-1,8417.0,United Kingdom,2024-12-16,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-17,,Gas,Pembroke-1,7680.0,United Kingdom,2024-12-17,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-18,,Gas,Pembroke-1,7878.0,United Kingdom,2024-12-18,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-19,,Gas,Pembroke-1,8165.0,United Kingdom,2024-12-19,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-20,,Gas,Pembroke-1,5365.0,United Kingdom,2024-12-20,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-24,,Gas,Pembroke-1,6122.0,United Kingdom,2025-03-24,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-23,,Gas,Pembroke-1,8330.0,United Kingdom,2025-03-23,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-22,,Gas,Pembroke-1,7761.0,United Kingdom,2025-03-22,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-07,,Gas,Pembroke-1,8964.0,United Kingdom,2025-01-07,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-23,,Gas,Pembroke-1,8844.0,United Kingdom,2025-02-23,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-26,,Gas,Pembroke-1,6047.0,United Kingdom,2025-01-26,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-24,,Gas,Pembroke-1,7971.0,United Kingdom,2025-01-24,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-29,,Gas,Pembroke-1,5164.0,United Kingdom,2024-12-29,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-30,,Gas,Pembroke-1,6439.0,United Kingdom,2024-12-30,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-31,,Gas,Pembroke-1,7980.0,United Kingdom,2024-12-31,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-01,,Gas,Pembroke-1,8643.0,United Kingdom,2025-01-01,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-02,,Gas,Pembroke-1,7960.0,United Kingdom,2025-01-02,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-03,,Gas,Pembroke-1,5151.0,United Kingdom,2025-01-03,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-04,,Gas,Pembroke-1,7340.0,United Kingdom,2025-01-04,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-05,,Gas,Pembroke-1,8688.0,United Kingdom,2025-01-05,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-06,,Gas,Pembroke-1,7458.0,United Kingdom,2025-01-06,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-08,,Gas,Pembroke-1,7587.0,United Kingdom,2025-01-08,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-22,,Gas,Pembroke-1,5837.0,United Kingdom,2025-02-22,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-09,,Gas,Pembroke-1,6524.0,United Kingdom,2025-01-09,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-25,,Gas,Pembroke-1,7522.0,United Kingdom,2025-01-25,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-10,,Gas,Pembroke-1,6184.0,United Kingdom,2025-01-10,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-12,,Gas,Pembroke-1,6249.0,United Kingdom,2025-01-12,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-13,,Gas,Pembroke-1,6265.0,United Kingdom,2025-01-13,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-14,,Gas,Pembroke-1,7468.0,United Kingdom,2025-01-14,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-15,,Gas,Pembroke-1,6368.0,United Kingdom,2025-01-15,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-16,,Gas,Pembroke-1,6221.0,United Kingdom,2025-01-16,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-17,,Gas,Pembroke-1,8737.0,United Kingdom,2025-01-17,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-18,,Gas,Pembroke-1,5930.0,United Kingdom,2025-01-18,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-19,,Gas,Pembroke-1,6723.0,United Kingdom,2025-01-19,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-20,,Gas,Pembroke-1,7301.0,United Kingdom,2025-01-20,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-10,,Gas,Pembroke-1,6855.0,United Kingdom,2025-02-10,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-21,,Gas,Pembroke-1,5410.0,United Kingdom,2025-02-21,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-21,,Gas,Pembroke-1,5837.0,United Kingdom,2025-03-21,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-06,,Gas,Pembroke-1,5107.0,United Kingdom,2025-02-06,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-25,,Gas,Pembroke-1,5779.0,United Kingdom,2025-04-25,petroineos,2025-06-04 17:08:59.939915,GB
2024-08-27,,Gas,Pembroke-1,8655.0,United Kingdom,2024-08-27,petroineos,2025-06-04 17:08:59.939915,GB
2024-08-29,,Gas,Pembroke-1,7542.0,United Kingdom,2024-08-29,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-28,,Gas,Pembroke-1,6089.0,United Kingdom,2025-01-28,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-29,,Gas,Pembroke-1,5803.0,United Kingdom,2025-01-29,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-30,,Gas,Pembroke-1,7555.0,United Kingdom,2025-01-30,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-31,,Gas,Pembroke-1,7344.0,United Kingdom,2025-01-31,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-01,,Gas,Pembroke-1,7506.0,United Kingdom,2025-02-01,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-02,,Gas,Pembroke-1,8269.0,United Kingdom,2025-02-02,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-03,,Gas,Pembroke-1,6970.0,United Kingdom,2025-02-03,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-04,,Gas,Pembroke-1,7815.0,United Kingdom,2025-02-04,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-05,,Gas,Pembroke-1,6821.0,United Kingdom,2025-02-05,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-07,,Gas,Pembroke-1,7346.0,United Kingdom,2025-02-07,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-20,,Gas,Pembroke-1,5116.0,United Kingdom,2025-02-20,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-08,,Gas,Pembroke-1,5281.0,United Kingdom,2025-02-08,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-27,,Gas,Pembroke-1,6000.0,United Kingdom,2025-01-27,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-09,,Gas,Pembroke-1,5442.0,United Kingdom,2025-02-09,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-11,,Gas,Pembroke-1,5821.0,United Kingdom,2025-02-11,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-12,,Gas,Pembroke-1,5652.0,United Kingdom,2025-02-12,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-13,,Gas,Pembroke-1,7536.0,United Kingdom,2025-02-13,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-14,,Gas,Pembroke-1,6803.0,United Kingdom,2025-02-14,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-15,,Gas,Pembroke-1,8554.0,United Kingdom,2025-02-15,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-16,,Gas,Pembroke-1,8711.0,United Kingdom,2025-02-16,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-17,,Gas,Pembroke-1,5015.0,United Kingdom,2025-02-17,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-18,,Gas,Pembroke-1,5574.0,United Kingdom,2025-02-18,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-19,,Gas,Pembroke-1,6923.0,United Kingdom,2025-02-19,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-21,,Gas,Pembroke-1,5155.0,United Kingdom,2025-01-21,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-22,,Gas,Pembroke-1,6204.0,United Kingdom,2025-01-22,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-23,,Gas,Pembroke-1,5461.0,United Kingdom,2025-01-23,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-07,,Gas,Pembroke-1,5171.0,United Kingdom,2025-03-07,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-11,,Gas,Pembroke-1,7361.0,United Kingdom,2025-04-11,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-25,,Gas,Pembroke-1,6729.0,United Kingdom,2025-02-25,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-27,,Gas,Pembroke-1,6728.0,United Kingdom,2025-03-27,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-25,,Gas,Pembroke-1,5342.0,United Kingdom,2025-03-25,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-27,,Gas,Pembroke-1,8616.0,United Kingdom,2025-02-27,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-28,,Gas,Pembroke-1,5241.0,United Kingdom,2025-02-28,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-01,,Gas,Pembroke-1,6370.0,United Kingdom,2025-03-01,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-02,,Gas,Pembroke-1,6989.0,United Kingdom,2025-03-02,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-03,,Gas,Pembroke-1,6271.0,United Kingdom,2025-03-03,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-04,,Gas,Pembroke-1,7909.0,United Kingdom,2025-03-04,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-05,,Gas,Pembroke-1,5118.0,United Kingdom,2025-03-05,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-06,,Gas,Pembroke-1,6422.0,United Kingdom,2025-03-06,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-08,,Gas,Pembroke-1,6735.0,United Kingdom,2025-03-08,petroineos,2025-06-04 17:08:59.939915,GB
2025-01-11,,Gas,Pembroke-1,7709.0,United Kingdom,2025-01-11,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-09,,Gas,Pembroke-1,7716.0,United Kingdom,2025-03-09,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-10,,Gas,Pembroke-1,5958.0,United Kingdom,2025-03-10,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-26,,Gas,Pembroke-1,7105.0,United Kingdom,2025-03-26,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-11,,Gas,Pembroke-1,5737.0,United Kingdom,2025-03-11,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-13,,Gas,Pembroke-1,8429.0,United Kingdom,2025-03-13,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-14,,Gas,Pembroke-1,6858.0,United Kingdom,2025-03-14,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-15,,Gas,Pembroke-1,7893.0,United Kingdom,2025-03-15,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-16,,Gas,Pembroke-1,6382.0,United Kingdom,2025-03-16,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-17,,Gas,Pembroke-1,6884.0,United Kingdom,2025-03-17,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-18,,Gas,Pembroke-1,6109.0,United Kingdom,2025-03-18,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-19,,Gas,Pembroke-1,6167.0,United Kingdom,2025-03-19,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-20,,Gas,Pembroke-1,5438.0,United Kingdom,2025-03-20,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-23,,Gas,Pembroke-1,7731.0,United Kingdom,2025-04-23,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-22,,Gas,Pembroke-1,5712.0,United Kingdom,2025-04-22,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-21,,Gas,Pembroke-1,5893.0,United Kingdom,2025-04-21,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-20,,Gas,Pembroke-1,6830.0,United Kingdom,2025-04-20,petroineos,2025-06-04 17:08:59.939915,GB
2024-12-28,,Gas,Pembroke-1,6327.0,United Kingdom,2024-12-28,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-24,,Gas,Pembroke-1,6685.0,United Kingdom,2025-02-24,petroineos,2025-06-04 17:08:59.939915,GB
2025-02-26,,Gas,Pembroke-1,6968.0,United Kingdom,2025-02-26,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-29,,Gas,Pembroke-1,8255.0,United Kingdom,2025-03-29,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-30,,Gas,Pembroke-1,7431.0,United Kingdom,2025-03-30,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-31,,Gas,Pembroke-1,8977.0,United Kingdom,2025-03-31,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-01,,Gas,Pembroke-1,6454.0,United Kingdom,2025-04-01,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-02,,Gas,Pembroke-1,7922.0,United Kingdom,2025-04-02,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-03,,Gas,Pembroke-1,6553.0,United Kingdom,2025-04-03,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-04,,Gas,Pembroke-1,7015.0,United Kingdom,2025-04-04,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-05,,Gas,Pembroke-1,7006.0,United Kingdom,2025-04-05,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-06,,Gas,Pembroke-1,7375.0,United Kingdom,2025-04-06,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-07,,Gas,Pembroke-1,8292.0,United Kingdom,2025-04-07,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-08,,Gas,Pembroke-1,8814.0,United Kingdom,2025-04-08,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-09,,Gas,Pembroke-1,5966.0,United Kingdom,2025-04-09,petroineos,2025-06-04 17:08:59.939915,GB
2025-03-28,,Gas,Pembroke-1,7470.0,United Kingdom,2025-03-28,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-10,,Gas,Pembroke-1,7926.0,United Kingdom,2025-04-10,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-12,,Gas,Pembroke-1,7084.0,United Kingdom,2025-04-12,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-13,,Gas,Pembroke-1,6598.0,United Kingdom,2025-04-13,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-14,,Gas,Pembroke-1,5452.0,United Kingdom,2025-04-14,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-15,,Gas,Pembroke-1,6468.0,United Kingdom,2025-04-15,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-16,,Gas,Pembroke-1,6538.0,United Kingdom,2025-04-16,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-17,,Gas,Pembroke-1,7729.0,United Kingdom,2025-04-17,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-18,,Gas,Pembroke-1,8697.0,United Kingdom,2025-04-18,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-19,,Gas,Pembroke-1,5555.0,United Kingdom,2025-04-19,petroineos,2025-06-04 17:08:59.939915,GB
2024-08-28,,Gas,Pembroke-2,8873.0,United Kingdom,2024-08-28,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-25,,Gas,Pembroke-2,6836.0,United Kingdom,2024-11-25,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-22,,Gas,Pembroke-1,7773.0,United Kingdom,2024-11-22,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-15,,Gas,Pembroke-2,7241.0,United Kingdom,2024-01-15,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-04,,Gas,Pembroke-2,6347.0,United Kingdom,2024-01-04,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-05,,Gas,Pembroke-2,5204.0,United Kingdom,2024-01-05,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-06,,Gas,Pembroke-2,7311.0,United Kingdom,2024-01-06,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-07,,Gas,Pembroke-2,8512.0,United Kingdom,2024-01-07,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-08,,Gas,Pembroke-2,5353.0,United Kingdom,2024-01-08,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-09,,Gas,Pembroke-2,8133.0,United Kingdom,2024-01-09,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-10,,Gas,Pembroke-2,5684.0,United Kingdom,2024-01-10,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-11,,Gas,Pembroke-2,7648.0,United Kingdom,2024-01-11,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-12,,Gas,Pembroke-2,6145.0,United Kingdom,2024-01-12,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-13,,Gas,Pembroke-2,8647.0,United Kingdom,2024-01-13,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-14,,Gas,Pembroke-2,5970.0,United Kingdom,2024-01-14,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-30,,Gas,Pembroke-2,7735.0,United Kingdom,2024-01-30,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-17,,Gas,Pembroke-2,8832.0,United Kingdom,2024-01-17,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-29,,Gas,Pembroke-2,8424.0,United Kingdom,2024-01-29,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-18,,Gas,Pembroke-2,6995.0,United Kingdom,2024-01-18,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-19,,Gas,Pembroke-2,5902.0,United Kingdom,2024-01-19,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-20,,Gas,Pembroke-2,5189.0,United Kingdom,2024-01-20,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-21,,Gas,Pembroke-2,7275.0,United Kingdom,2024-01-21,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-22,,Gas,Pembroke-2,6120.0,United Kingdom,2024-01-22,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-23,,Gas,Pembroke-2,8827.0,United Kingdom,2024-01-23,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-24,,Gas,Pembroke-2,7415.0,United Kingdom,2024-01-24,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-25,,Gas,Pembroke-2,8381.0,United Kingdom,2024-01-25,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-26,,Gas,Pembroke-2,8033.0,United Kingdom,2024-01-26,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-27,,Gas,Pembroke-2,5074.0,United Kingdom,2024-01-27,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-28,,Gas,Pembroke-2,5886.0,United Kingdom,2024-01-28,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-16,,Gas,Pembroke-2,7668.0,United Kingdom,2024-01-16,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-03,,Gas,Pembroke-2,8626.0,United Kingdom,2024-01-03,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-31,,Gas,Pembroke-2,7132.0,United Kingdom,2024-01-31,petroineos,2025-06-04 17:08:59.939915,GB
2024-03-01,,Gas,Pembroke-2,5822.0,United Kingdom,2024-03-01,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-14,,Gas,Pembroke-2,7910.0,United Kingdom,2024-02-14,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-03,,Gas,Pembroke-2,5932.0,United Kingdom,2024-02-03,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-04,,Gas,Pembroke-2,5557.0,United Kingdom,2024-02-04,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-05,,Gas,Pembroke-2,8944.0,United Kingdom,2024-02-05,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-06,,Gas,Pembroke-2,6221.0,United Kingdom,2024-02-06,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-07,,Gas,Pembroke-2,6259.0,United Kingdom,2024-02-07,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-08,,Gas,Pembroke-2,8230.0,United Kingdom,2024-02-08,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-09,,Gas,Pembroke-2,6748.0,United Kingdom,2024-02-09,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-10,,Gas,Pembroke-2,5158.0,United Kingdom,2024-02-10,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-11,,Gas,Pembroke-2,8955.0,United Kingdom,2024-02-11,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-12,,Gas,Pembroke-2,6260.0,United Kingdom,2024-02-12,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-13,,Gas,Pembroke-2,6224.0,United Kingdom,2024-02-13,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-01,,Gas,Pembroke-2,5181.0,United Kingdom,2024-02-01,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-16,,Gas,Pembroke-2,7226.0,United Kingdom,2024-02-16,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-28,,Gas,Pembroke-2,5862.0,United Kingdom,2024-02-28,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-17,,Gas,Pembroke-2,6831.0,United Kingdom,2024-02-17,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-18,,Gas,Pembroke-2,8503.0,United Kingdom,2024-02-18,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-19,,Gas,Pembroke-2,7601.0,United Kingdom,2024-02-19,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-20,,Gas,Pembroke-2,5051.0,United Kingdom,2024-02-20,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-21,,Gas,Pembroke-2,6212.0,United Kingdom,2024-02-21,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-22,,Gas,Pembroke-2,7574.0,United Kingdom,2024-02-22,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-23,,Gas,Pembroke-2,6654.0,United Kingdom,2024-02-23,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-24,,Gas,Pembroke-2,7762.0,United Kingdom,2024-02-24,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-25,,Gas,Pembroke-2,8014.0,United Kingdom,2024-02-25,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-26,,Gas,Pembroke-2,6064.0,United Kingdom,2024-02-26,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-27,,Gas,Pembroke-2,7187.0,United Kingdom,2024-02-27,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-15,,Gas,Pembroke-2,6826.0,United Kingdom,2024-02-15,petroineos,2025-06-04 17:08:59.939915,GB
2024-02-29,,Gas,Pembroke-2,5736.0,United Kingdom,2024-02-29,petroineos,2025-06-04 17:08:59.939915,GB
2024-03-02,,Gas,Pembroke-2,6175.0,United Kingdom,2024-03-02,petroineos,2025-06-04 17:08:59.939915,GB
2024-04-29,,Gas,Pembroke-2,8131.0,United Kingdom,2024-04-29,petroineos,2025-06-04 17:08:59.939915,GB
2024-03-16,,Gas,Pembroke-2,6170.0,United Kingdom,2024-03-16,petroineos,2025-06-04 17:08:59.939915,GB
